"","X2","X8","X3.719","X2009.01.26.11.55.00"
"792187",2,8,0,"2015-01-26 00:05:00"
"792188",2,8,0,"2015-01-26 00:10:00"
"792189",2,8,0,"2015-01-26 00:15:00"
"792190",2,8,0,"2015-01-26 00:20:00"
"792191",2,8,0,"2015-01-26 00:25:00"
"792192",2,8,0,"2015-01-26 00:30:00"
"792193",2,8,0,"2015-01-26 00:35:00"
"792194",2,8,0,"2015-01-26 00:40:00"
"792195",2,8,0,"2015-01-26 00:45:00"
"792196",2,8,0,"2015-01-26 00:50:00"
"792197",2,8,0,"2015-01-26 00:55:00"
"792198",2,8,0,"2015-01-26 01:00:00"
"792199",2,8,0,"2015-01-26 01:05:00"
"792200",2,8,0,"2015-01-26 01:10:00"
"792201",2,8,0,"2015-01-26 01:15:00"
"792202",2,8,0,"2015-01-26 01:20:00"
"792203",2,8,0,"2015-01-26 01:25:00"
"792204",2,8,0,"2015-01-26 01:30:00"
"792205",2,8,0,"2015-01-26 01:35:00"
"792206",2,8,0,"2015-01-26 01:40:00"
"792207",2,8,0,"2015-01-26 01:45:00"
"792208",2,8,0,"2015-01-26 01:50:00"
"792209",2,8,0,"2015-01-26 01:55:00"
"792210",2,8,0,"2015-01-26 02:00:00"
"792211",2,8,0,"2015-01-26 02:05:00"
"792212",2,8,0,"2015-01-26 02:10:00"
"792213",2,8,0,"2015-01-26 02:15:00"
"792214",2,8,0,"2015-01-26 02:20:00"
"792215",2,8,0,"2015-01-26 02:25:00"
"792216",2,8,0,"2015-01-26 02:30:00"
"792217",2,8,0,"2015-01-26 02:35:00"
"792218",2,8,0,"2015-01-26 02:40:00"
"792219",2,8,0,"2015-01-26 02:45:00"
"792220",2,8,0,"2015-01-26 02:50:00"
"792221",2,8,0,"2015-01-26 02:55:00"
"792222",2,8,0,"2015-01-26 03:00:00"
"792223",2,8,0,"2015-01-26 03:05:00"
"792224",2,8,0,"2015-01-26 03:10:00"
"792225",2,8,0,"2015-01-26 03:15:00"
"792226",2,8,0,"2015-01-26 03:20:00"
"792227",2,8,0,"2015-01-26 03:25:00"
"792228",2,8,0,"2015-01-26 03:30:00"
"792229",2,8,0,"2015-01-26 03:35:00"
"792230",2,8,0,"2015-01-26 03:40:00"
"792231",2,8,0,"2015-01-26 03:45:00"
"792232",2,8,0,"2015-01-26 03:50:00"
"792233",2,8,0,"2015-01-26 03:55:00"
"792234",2,8,0,"2015-01-26 04:00:00"
"792235",2,8,0,"2015-01-26 04:05:00"
"792236",2,8,0,"2015-01-26 04:10:00"
"792237",2,8,0,"2015-01-26 04:15:00"
"792238",2,8,0,"2015-01-26 04:20:00"
"792239",2,8,0,"2015-01-26 04:25:00"
"792240",2,8,0,"2015-01-26 04:30:00"
"792241",2,8,0,"2015-01-26 04:35:00"
"792242",2,8,0,"2015-01-26 04:40:00"
"792243",2,8,0,"2015-01-26 04:45:00"
"792244",2,8,0,"2015-01-26 04:50:00"
"792245",2,8,0,"2015-01-26 04:55:00"
"792246",2,8,0,"2015-01-26 05:00:00"
"792247",2,8,0,"2015-01-26 05:05:00"
"792248",2,8,0,"2015-01-26 05:10:00"
"792249",2,8,0,"2015-01-26 05:15:00"
"792250",2,8,0,"2015-01-26 05:20:00"
"792251",2,8,0,"2015-01-26 05:25:00"
"792252",2,8,0,"2015-01-26 05:30:00"
"792253",2,8,0,"2015-01-26 05:35:00"
"792254",2,8,0,"2015-01-26 05:40:00"
"792255",2,8,0,"2015-01-26 05:45:00"
"792256",2,8,0,"2015-01-26 05:50:00"
"792257",2,8,0,"2015-01-26 05:55:00"
"792258",2,8,0,"2015-01-26 06:00:00"
"792259",2,8,0,"2015-01-26 06:05:00"
"792260",2,8,0,"2015-01-26 06:10:00"
"792261",2,8,0,"2015-01-26 06:15:00"
"792262",2,8,0,"2015-01-26 06:20:00"
"792263",2,8,0,"2015-01-26 06:25:00"
"792264",2,8,0,"2015-01-26 06:30:00"
"792265",2,8,0,"2015-01-26 06:35:00"
"792266",2,8,0,"2015-01-26 06:40:00"
"792267",2,8,0,"2015-01-26 06:45:00"
"792268",2,8,0,"2015-01-26 06:50:00"
"792269",2,8,0,"2015-01-26 06:55:00"
"792270",2,8,1.786,"2015-01-26 07:00:00"
"792271",2,8,1.692,"2015-01-26 07:05:00"
"792272",2,8,1.604,"2015-01-26 07:10:00"
"792273",2,8,1.895,"2015-01-26 07:15:00"
"792274",2,8,1.903,"2015-01-26 07:20:00"
"792275",2,8,1.863,"2015-01-26 07:25:00"
"792276",2,8,1.855,"2015-01-26 07:30:00"
"792277",2,8,1.655,"2015-01-26 07:35:00"
"792278",2,8,1.551,"2015-01-26 07:40:00"
"792279",2,8,1.436,"2015-01-26 07:45:00"
"792280",2,8,0.746,"2015-01-26 07:50:00"
"792281",2,8,0,"2015-01-26 07:55:00"
"792282",2,8,0,"2015-01-26 08:00:00"
"792283",2,8,0.437,"2015-01-26 08:05:00"
"792284",2,8,1.367,"2015-01-26 08:10:00"
"792285",2,8,1.62,"2015-01-26 08:15:00"
"792286",2,8,1.78,"2015-01-26 08:20:00"
"792287",2,8,1.586,"2015-01-26 08:25:00"
"792288",2,8,1.764,"2015-01-26 08:30:00"
"792289",2,8,1.89,"2015-01-26 08:35:00"
"792290",2,8,2.135,"2015-01-26 08:40:00"
"792291",2,8,1.748,"2015-01-26 08:45:00"
"792292",2,8,0.103,"2015-01-26 08:50:00"
"792293",2,8,0,"2015-01-26 08:55:00"
"792294",2,8,0.141,"2015-01-26 09:00:00"
"792295",2,8,2.164,"2015-01-26 09:05:00"
"792296",2,8,2.332,"2015-01-26 09:10:00"
"792297",2,8,2.098,"2015-01-26 09:15:00"
"792298",2,8,2.591,"2015-01-26 09:20:00"
"792299",2,8,2.295,"2015-01-26 09:25:00"
"792300",2,8,2.348,"2015-01-26 09:30:00"
"792301",2,8,2.159,"2015-01-26 09:35:00"
"792302",2,8,1.271,"2015-01-26 09:40:00"
"792303",2,8,1.445,"2015-01-26 09:45:00"
"792304",2,8,0.542,"2015-01-26 09:50:00"
"792305",2,8,0,"2015-01-26 09:55:00"
"792306",2,8,0,"2015-01-26 10:00:00"
"792307",2,8,0.931,"2015-01-26 10:05:00"
"792308",2,8,0.754,"2015-01-26 10:10:00"
"792309",2,8,1.502,"2015-01-26 10:15:00"
"792310",2,8,2.466,"2015-01-26 10:20:00"
"792311",2,8,1.19,"2015-01-26 10:25:00"
"792312",2,8,2.754,"2015-01-26 10:30:00"
